country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",06-04-2025,16.554731,80.64911,NO2,18,27,23
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",06-04-2025,17.72,83.3,SO2,7,12,9
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",06-04-2025,27.103358,93.679645,PM2.5,NA,NA,NA
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",06-04-2025,27.103358,93.679645,OZONE,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",06-04-2025,26.071318,91.87488,PM10,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",06-04-2025,26.071318,91.87488,NO2,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",06-04-2025,26.071318,91.87488,CO,43,64,56
India,Assam,Guwahati,"IITG, Guwahati - PCBA",06-04-2025,26.2028636,91.70046436,PM2.5,51,308,126
India,Assam,Guwahati,"IITG, Guwahati - PCBA",06-04-2025,26.2028636,91.70046436,PM10,60,288,153
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",06-04-2025,16.536107,80.594233,NH3,3,7,4
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",06-04-2025,16.536107,80.594233,SO2,5,8,7
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",06-04-2025,16.536107,80.594233,OZONE,1,26,2
India,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",06-04-2025,16.486692,80.699436,NO2,26,127,62
India,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",06-04-2025,16.486692,80.699436,NH3,4,7,5
India,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",06-04-2025,16.486692,80.699436,SO2,17,18,18
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",06-04-2025,26.10887,91.589544,SO2,7,14,11
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",06-04-2025,26.1875,91.744194,PM2.5,48,309,156
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",06-04-2025,26.1875,91.744194,PM10,47,139,97
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",06-04-2025,26.1875,91.744194,CO,28,98,35
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",06-04-2025,26.181742,91.78063,NO2,3,4,3
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",06-04-2025,26.181742,91.78063,CO,30,104,37
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",06-04-2025,26.349082,92.68449,PM10,59,149,91
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",06-04-2025,16.5150833,80.5181667,PM10,27,100,43
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",06-04-2025,14.675886,77.593027,CO,3,14,11
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",06-04-2025,16.509717,80.612222,CO,30,44,31
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",06-04-2025,16.509717,80.612222,OZONE,6,26,7
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",06-04-2025,13.67,79.35,PM10,22,89,53
India,Assam,Guwahati,"IITG, Guwahati - PCBA",06-04-2025,26.2028636,91.70046436,CO,8,26,14
India,Assam,Guwahati,"IITG, Guwahati - PCBA",06-04-2025,26.2028636,91.70046436,OZONE,1,87,18
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",06-04-2025,11.654054,92.734055,PM2.5,2,11,4
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",06-04-2025,11.654054,92.734055,SO2,2,42,24
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",06-04-2025,26.80365,84.51954,NH3,3,5,5
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",06-04-2025,26.80365,84.51954,SO2,7,25,18
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",06-04-2025,26.80365,84.51954,CO,30,82,76
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",06-04-2025,25.251013,86.989001,PM10,40,103,62
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",06-04-2025,25.56752,83.966379,CO,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",06-04-2025,25.7808257,84.7446768,NO2,4,81,22
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",06-04-2025,25.7808257,84.7446768,CO,6,29,14
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",06-04-2025,24.762518,84.982348,NO2,17,25,22
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",06-04-2025,25.697189,85.2459,PM2.5,186,330,280
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",06-04-2025,25.204762,85.51496,CO,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",06-04-2025,25.56752,83.966379,PM10,77,189,128
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",06-04-2025,26.446912,91.439057,PM2.5,82,280,175
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",06-04-2025,26.446912,91.439057,NO2,1,6,3
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",06-04-2025,25.265194,87.012947,NH3,3,8,6
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",06-04-2025,25.265194,87.012947,SO2,44,110,81
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",06-04-2025,26.146529,87.454184,NH3,10,12,11
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",06-04-2025,26.146529,87.454184,OZONE,9,11,10
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",06-04-2025,25.560083,87.553265,NO2,13,15,14
India,Assam,Silchar,"Tarapur, Silchar - PCBA",06-04-2025,24.82827,92.79525,NH3,1,2,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",06-04-2025,25.859655,85.77944,PM2.5,12,257,80
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",06-04-2025,25.859655,85.77944,PM10,72,240,128
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",06-04-2025,25.859655,85.77944,NH3,2,2,2
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",06-04-2025,24.952822,84.002396,CO,46,55,51
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",06-04-2025,26.2271665,84.3570427,PM10,29,198,109
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",06-04-2025,26.2271665,84.3570427,NO2,4,12,7
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",06-04-2025,26.2271665,84.3570427,NH3,1,3,1
India,Bihar,Patna,"Samanpura, Patna - BSPCB",06-04-2025,25.596727,85.085624,SO2,4,9,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",06-04-2025,25.366336,87.117468,PM2.5,43,301,171
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",06-04-2025,25.0328,85.41948,PM10,42,199,78
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",06-04-2025,25.892357,86.590325,NO2,5,8,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",06-04-2025,25.892357,86.590325,CO,4,74,15
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",06-04-2025,27.308328,84.531742,NH3,1,2,1
India,Bihar,Munger,"Town Hall, Munger - BSPCB",06-04-2025,25.376776,86.471523,PM2.5,62,267,125
India,Bihar,Munger,"Town Hall, Munger - BSPCB",06-04-2025,25.376776,86.471523,CO,18,64,21
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",06-04-2025,26.11442,85.39813,PM10,126,333,179
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",06-04-2025,26.11442,85.39813,NO2,7,54,25
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",06-04-2025,26.1209,85.3647,PM2.5,18,75,46
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",06-04-2025,26.1209,85.3647,SO2,4,5,4
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",06-04-2025,25.586562,85.043586,NO2,27,35,32
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",06-04-2025,25.592539,85.227158,PM10,118,416,196
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",06-04-2025,25.560083,87.553265,CO,5,26,18
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",06-04-2025,26.0881305,87.93840336,NO2,4,8,5
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",06-04-2025,25.599486,85.113666,PM2.5,91,198,121
India,Bihar,Patna,"Samanpura, Patna - BSPCB",06-04-2025,25.596727,85.085624,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",06-04-2025,30.735567,76.775714,CO,40,81,52
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",06-04-2025,30.735567,76.775714,OZONE,51,208,70
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",06-04-2025,25.610369,85.132568,SO2,2,31,22
India,Bihar,Patna,"Muradpur, Patna - BSPCB",06-04-2025,25.619651,85.147382,SO2,5,8,7
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",06-04-2025,21.224231,81.40835,SO2,7,45,17
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",06-04-2025,22.08815,82.13737,PM2.5,44,98,71
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",06-04-2025,22.08815,82.13737,SO2,16,23,17
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",06-04-2025,22.118125,83.140608,PM2.5,36,205,62
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",06-04-2025,22.368195,82.746431,SO2,15,22,19
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025,22.348441,82.549611,PM2.5,39,347,168
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025,22.348441,82.549611,SO2,7,11,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025,22.348441,82.549611,CO,39,114,93
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",06-04-2025,30.719859,76.738637,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",06-04-2025,30.719859,76.738637,NO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",06-04-2025,30.719859,76.738637,SO2,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",06-04-2025,22.118125,83.140608,CO,30,72,42
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",06-04-2025,22.118125,83.140608,OZONE,21,86,24
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",06-04-2025,21.194815,81.31477,NO2,7,39,18
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",06-04-2025,21.194815,81.31477,CO,10,46,28
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025,22.1910172,83.5197009,NH3,1,3,2
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",06-04-2025,21.185571,81.343175,PM10,28,71,45
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025,22.12665,83.483212,PM10,62,113,93
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",06-04-2025,21.194815,81.31477,OZONE,18,35,22
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",06-04-2025,22.06631475,83.33820077,SO2,6,17,7
India,Delhi,Delhi,"Alipur, Delhi - DPCC",06-04-2025,28.815329,77.15301,PM10,101,428,215
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",06-04-2025,21.219665,81.630094,SO2,3,10,6
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",06-04-2025,21.237755,81.705301,PM10,32,76,50
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",06-04-2025,21.237755,81.705301,NH3,7,7,7
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025,28.695381,77.181665,CO,32,72,41
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-04-2025,28.7762,77.051074,PM2.5,42,435,247
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",06-04-2025,21.371751,81.664929,PM10,75,156,110
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",06-04-2025,21.371751,81.664929,NH3,3,3,3
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",06-04-2025,28.5512005,77.2735737,CO,38,127,97
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",06-04-2025,28.5512005,77.2735737,OZONE,26,189,32
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",06-04-2025,28.7256504,77.2011573,PM2.5,33,398,192
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",06-04-2025,28.7256504,77.2011573,PM10,78,329,168
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025,21.258815,81.578979,PM2.5,20,57,29
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025,21.258815,81.578979,NO2,39,59,50
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",06-04-2025,21.371751,81.664929,CO,10,39,28
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025,21.258815,81.578979,SO2,4,10,7
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-04-2025,28.73282,77.170633,PM2.5,57,434,253
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",06-04-2025,28.588333,77.221667,PM10,100,192,142
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",06-04-2025,28.5918245,77.2273074,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025,28.611281,77.237738,PM10,79,228,147
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025,28.611281,77.237738,SO2,13,53,25
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025,28.611281,77.237738,CO,2,108,33
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-04-2025,28.822836,77.101981,NH3,7,9,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",06-04-2025,28.56789,77.250515,PM2.5,30,325,172
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",06-04-2025,28.56789,77.250515,SO2,13,42,26
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",06-04-2025,28.6573814,77.1585447,PM2.5,60,358,159
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",06-04-2025,28.6573814,77.1585447,CO,106,140,118
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",06-04-2025,28.656756,77.227234,CO,116,166,122
India,Delhi,Delhi,"DTU, Delhi - CPCB",06-04-2025,28.7500499,77.1112615,PM2.5,2,304,107
India,Delhi,Delhi,"DTU, Delhi - CPCB",06-04-2025,28.7500499,77.1112615,CO,16,49,39
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025,28.498571,77.26484,PM2.5,38,331,165
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025,28.498571,77.26484,NH3,1,8,6
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025,28.498571,77.26484,CO,24,114,48
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-04-2025,28.5710274,77.0719006,PM2.5,48,378,198
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-04-2025,28.5710274,77.0719006,NO2,13,76,34
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",06-04-2025,28.5627763,77.1180053,NO2,67,139,104
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",06-04-2025,28.5627763,77.1180053,CO,32,68,63
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025,28.628624,77.24106,SO2,11,28,17
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025,28.628624,77.24106,CO,16,71,45
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025,28.60909,77.0325413,CO,12,94,80
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-04-2025,28.570173,76.933762,NO2,59,127,91
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-04-2025,28.636429,77.201067,CO,14,38,28
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-04-2025,28.636429,77.201067,OZONE,5,32,9
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025,28.684678,77.076574,NH3,6,8,7
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025,28.684678,77.076574,CO,12,58,45
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-04-2025,28.674045,77.131023,SO2,NA,NA,NA
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025,28.710508,77.249485,PM10,75,443,171
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025,28.710508,77.249485,SO2,12,46,21
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025,28.531346,77.190156,NO2,8,97,49
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025,28.531346,77.190156,SO2,29,49,36
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025,28.531346,77.190156,OZONE,8,181,19
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",06-04-2025,28.672342,77.31526,CO,32,92,50
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-04-2025,28.699793,77.165453,NO2,52,235,129
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",06-04-2025,23.020509,72.579261,OZONE,4,48,8
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",06-04-2025,23.016834,72.625775,CO,2,146,20
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",06-04-2025,23.041137,72.456691,PM2.5,74,305,136
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",06-04-2025,23.041137,72.456691,PM10,65,157,100
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",06-04-2025,23.041137,72.456691,NO2,8,23,15
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-04-2025,28.674045,77.131023,OZONE,1,128,14
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-04-2025,28.639652,77.146275,NO2,73,155,94
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-04-2025,28.639652,77.146275,OZONE,1,39,2
India,Delhi,Delhi,"Pusa, Delhi - IMD",06-04-2025,28.63611,77.173332,PM10,NA,NA,NA
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025,28.563262,77.186937,OZONE,8,17,14
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025,28.732528,77.11992,CO,16,104,70
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025,28.6514781,77.1473105,PM2.5,142,351,288
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025,28.6514781,77.1473105,NO2,52,90,70
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",06-04-2025,28.5504249,77.2159377,NO2,43,48,44
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",06-04-2025,23.107969,72.574648,CO,29,114,39
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",06-04-2025,22.977134,72.553024,PM2.5,65,379,212
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",06-04-2025,22.977134,72.553024,NO2,8,105,40
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-04-2025,28.699793,77.165453,CO,45,94,68
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",06-04-2025,23.107969,72.574648,SO2,10,41,18
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",06-04-2025,23.020509,72.579261,PM10,8,146,76
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",06-04-2025,23.020509,72.579261,NO2,9,97,30
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",06-04-2025,23.002657,72.591912,OZONE,8,90,24
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",06-04-2025,22.977134,72.553024,CO,1,80,9
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",06-04-2025,22.410802,73.097923,SO2,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC",06-04-2025,21.170046,72.795405,NO2,15,48,22
India,Gujarat,Surat,"Science Center, Surat - SMC",06-04-2025,21.170046,72.795405,CO,48,114,71
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",06-04-2025,23.076793,72.627874,OZONE,1,55,11
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",06-04-2025,23.04307,72.562968,OZONE,5,113,41
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",06-04-2025,21.613267,73.010555,SO2,44,45,45
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",06-04-2025,21.613267,73.010555,CO,6,76,28
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",06-04-2025,21.613267,73.010555,OZONE,28,38,32
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",06-04-2025,22.969611,72.6435,PM10,43,200,107
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",06-04-2025,22.969611,72.6435,NO2,33,69,47
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",06-04-2025,23.163798,72.677768,PM2.5,75,379,146
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",06-04-2025,23.163798,72.677768,PM10,68,304,115
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",06-04-2025,30.943887,76.801991,NH3,5,8,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",06-04-2025,23.243639,72.68994,PM10,87,174,117
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",06-04-2025,28.3153,76.9143,PM2.5,26,52,38
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",06-04-2025,28.422681,77.148944,CO,18,42,38
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",06-04-2025,12.990328,77.5431385,PM10,38,39,39
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",06-04-2025,12.990328,77.5431385,CO,22,61,31
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",06-04-2025,13.0246342,77.5080115,PM2.5,36,54,43
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",06-04-2025,13.0246342,77.5080115,NO2,8,10,8
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",06-04-2025,12.917348,77.622813,PM10,41,133,96
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025,12.951913,77.539784,NH3,1,2,1
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025,12.951913,77.539784,OZONE,27,70,45
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",06-04-2025,12.9756843,77.5660749,NO2,30,35,33
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025,15.888653,74.541751,NO2,63,121,90
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025,15.888653,74.541751,SO2,14,15,15
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",06-04-2025,12.9135218,77.5950804,PM2.5,23,50,32
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",06-04-2025,12.9135218,77.5950804,OZONE,29,30,30
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025,12.951913,77.539784,PM2.5,29,95,51
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",06-04-2025,13.029152,77.585901,OZONE,6,28,7
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",06-04-2025,12.938539,77.5901,PM2.5,8,35,21
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",06-04-2025,12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",06-04-2025,12.921418,77.502466,CO,24,49,38
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",06-04-2025,12.920984,77.584908,PM10,23,72,46
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",06-04-2025,13.003872,77.664217,NO2,20,25,22
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025,16.172806,75.659694,NO2,9,10,9
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",06-04-2025,12.21041,76.37376,SO2,1,25,8
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",06-04-2025,13.94,75.555917,PM10,37,41,38
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",06-04-2025,13.94,75.555917,SO2,4,5,4
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",06-04-2025,13.94,75.555917,CO,12,24,18
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",06-04-2025,13.94,75.555917,OZONE,9,63,17
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",06-04-2025,13.377516,77.099072,PM10,70,173,119
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",06-04-2025,13.377516,77.099072,OZONE,5,7,6
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",06-04-2025,16.7602,77.1428,NH3,3,4,3
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",06-04-2025,16.7602,77.1428,SO2,2,19,14
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",06-04-2025,16.7602,77.1428,CO,8,28,19
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",06-04-2025,10.073232,76.302765,SO2,3,3,3
